l_english:

TEMPLATE_LIST:0 "TEMPLATE_LIST"
TEMPLATE_LIST_PLANET_NAME_GAIA_TIDALLY_LOCKED_17:0 "TEMPLATE_LIST_PLANET_NAME_GAIA_TIDALLY_LOCKED_17"
TEMPLATE_LIST_PLANET_NAME_GAIA_TIDALLY_LOCKED_18:0 "TEMPLATE_LIST_PLANET_NAME_GAIA_TIDALLY_LOCKED_18"
TEMPLATE_LIST_PLANET_NAME_GAIA_TIDALLY_LOCKED_19:0 "TEMPLATE_LIST_PLANET_NAME_GAIA_TIDALLY_LOCKED_19"
TEMPLATE_LIST_PLANET_NAME_GAIA_TIDALLY_LOCKED_20:0 "TEMPLATE_LIST_PLANET_NAME_GAIA_TIDALLY_LOCKED_20"
TEMPLATE_LIST_PLANET_NAME_GENERIC_01:0 "TEMPLATE_LIST_PLANET_NAME_GENERIC_01"
TEMPLATE_LIST_PLANET_NAME_GENERIC_02:0 "TEMPLATE_LIST_PLANET_NAME_GENERIC_02"
TEMPLATE_LIST_PLANET_NAME_GENERIC_03:0 "TEMPLATE_LIST_PLANET_NAME_GENERIC_03"
TEMPLATE_LIST_PLANET_NAME_GENERIC_04:0 "TEMPLATE_LIST_PLANET_NAME_GENERIC_04"
TEMPLATE_LIST_PLANET_NAME_GENERIC_05:0 "TEMPLATE_LIST_PLANET_NAME_GENERIC_05"
TEMPLATE_LIST_PLANET_NAME_GENERIC_06:0 "TEMPLATE_LIST_PLANET_NAME_GENERIC_06"
TEMPLATE_LIST_PLANET_NAME_GENERIC_07:0 "TEMPLATE_LIST_PLANET_NAME_GENERIC_07"
TEMPLATE_LIST_PLANET_NAME_GENERIC_08:0 "TEMPLATE_LIST_PLANET_NAME_GENERIC_08"
TEMPLATE_LIST_PLANET_NAME_GENERIC_09:0 "TEMPLATE_LIST_PLANET_NAME_GENERIC_09"
TEMPLATE_LIST_PLANET_NAME_GENERIC_10:0 "TEMPLATE_LIST_PLANET_NAME_GENERIC_10"
TEMPLATE_LIST_PLANET_NAME_GENERIC_11:0 "TEMPLATE_LIST_PLANET_NAME_GENERIC_11"
TEMPLATE_LIST_PLANET_NAME_GENERIC_12:0 "TEMPLATE_LIST_PLANET_NAME_GENERIC_12"
TEMPLATE_LIST_PLANET_NAME_GENERIC_13:0 "TEMPLATE_LIST_PLANET_NAME_GENERIC_13"
TEMPLATE_LIST_PLANET_NAME_GENERIC_14:0 "TEMPLATE_LIST_PLANET_NAME_GENERIC_14"
TEMPLATE_LIST_PLANET_NAME_GENERIC_15:0 "TEMPLATE_LIST_PLANET_NAME_GENERIC_15"
TEMPLATE_LIST_PLANET_NAME_GENERIC_16:0 "TEMPLATE_LIST_PLANET_NAME_GENERIC_16"
TEMPLATE_LIST_PLANET_NAME_GENERIC_17:0 "TEMPLATE_LIST_PLANET_NAME_GENERIC_17"
TEMPLATE_LIST_PLANET_NAME_GENERIC_18:0 "TEMPLATE_LIST_PLANET_NAME_GENERIC_18"
TEMPLATE_LIST_PLANET_NAME_GENERIC_19:0 "TEMPLATE_LIST_PLANET_NAME_GENERIC_19"
TEMPLATE_LIST_PLANET_NAME_GENERIC_20:0 "TEMPLATE_LIST_PLANET_NAME_GENERIC_20"
TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_01:0 "TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_01"
TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_02:0 "TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_02"
TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_03:0 "TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_03"
TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_04:0 "TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_04"
TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_05:0 "TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_05"
TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_06:0 "TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_06"
TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_07:0 "TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_07"
TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_08:0 "TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_08"
TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_09:0 "TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_09"
TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_10:0 "TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_10"
TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_11:0 "TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_11"
TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_12:0 "TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_12"
TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_13:0 "TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_13"
TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_14:0 "TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_14"
TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_15:0 "TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_15"
TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_16:0 "TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_16"
TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_17:0 "TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_17"
TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_18:0 "TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_18"
TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_19:0 "TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_19"
TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_20:0 "TEMPLATE_LIST_PLANET_NAME_GEOTHERMAL_20"
TEMPLATE_LIST_PLANET_NAME_GLACIAL_01:0 "TEMPLATE_LIST_PLANET_NAME_GLACIAL_01"
TEMPLATE_LIST_PLANET_NAME_GLACIAL_02:0 "TEMPLATE_LIST_PLANET_NAME_GLACIAL_02"
TEMPLATE_LIST_PLANET_NAME_GLACIAL_03:0 "TEMPLATE_LIST_PLANET_NAME_GLACIAL_03"
TEMPLATE_LIST_PLANET_NAME_GLACIAL_04:0 "TEMPLATE_LIST_PLANET_NAME_GLACIAL_04"
TEMPLATE_LIST_PLANET_NAME_GLACIAL_05:0 "TEMPLATE_LIST_PLANET_NAME_GLACIAL_05"
TEMPLATE_LIST_PLANET_NAME_GLACIAL_06:0 "TEMPLATE_LIST_PLANET_NAME_GLACIAL_06"
TEMPLATE_LIST_PLANET_NAME_GLACIAL_07:0 "TEMPLATE_LIST_PLANET_NAME_GLACIAL_07"
TEMPLATE_LIST_PLANET_NAME_GLACIAL_08:0 "TEMPLATE_LIST_PLANET_NAME_GLACIAL_08"
TEMPLATE_LIST_PLANET_NAME_GLACIAL_09:0 "TEMPLATE_LIST_PLANET_NAME_GLACIAL_09"
TEMPLATE_LIST_PLANET_NAME_GLACIAL_10:0 "TEMPLATE_LIST_PLANET_NAME_GLACIAL_10"
TEMPLATE_LIST_PLANET_NAME_GLACIAL_11:0 "TEMPLATE_LIST_PLANET_NAME_GLACIAL_11"
TEMPLATE_LIST_PLANET_NAME_GLACIAL_12:0 "TEMPLATE_LIST_PLANET_NAME_GLACIAL_12"
TEMPLATE_LIST_PLANET_NAME_GLACIAL_13:0 "TEMPLATE_LIST_PLANET_NAME_GLACIAL_13"
TEMPLATE_LIST_PLANET_NAME_GLACIAL_14:0 "TEMPLATE_LIST_PLANET_NAME_GLACIAL_14"
TEMPLATE_LIST_PLANET_NAME_GLACIAL_15:0 "TEMPLATE_LIST_PLANET_NAME_GLACIAL_15"
TEMPLATE_LIST_PLANET_NAME_GLACIAL_16:0 "TEMPLATE_LIST_PLANET_NAME_GLACIAL_16"
TEMPLATE_LIST_PLANET_NAME_GLACIAL_17:0 "TEMPLATE_LIST_PLANET_NAME_GLACIAL_17"
TEMPLATE_LIST_PLANET_NAME_GLACIAL_18:0 "TEMPLATE_LIST_PLANET_NAME_GLACIAL_18"
TEMPLATE_LIST_PLANET_NAME_GLACIAL_19:0 "TEMPLATE_LIST_PLANET_NAME_GLACIAL_19"
TEMPLATE_LIST_PLANET_NAME_GLACIAL_20:0 "TEMPLATE_LIST_PLANET_NAME_GLACIAL_20"
TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_01:0 "TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_01"
TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_02:0 "TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_02"
TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_03:0 "TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_03"
TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_04:0 "TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_04"
TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_05:0 "TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_05"
TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_06:0 "TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_06"
TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_07:0 "TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_07"
TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_08:0 "TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_08"
TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_09:0 "TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_09"
TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_10:0 "TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_10"
TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_11:0 "TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_11"
TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_12:0 "TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_12"
TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_13:0 "TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_13"
TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_14:0 "TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_14"
TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_15:0 "TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_15"
TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_16:0 "TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_16"
TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_17:0 "TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_17"
TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_18:0 "TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_18"
TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_19:0 "TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_19"
TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_20:0 "TEMPLATE_LIST_PLANET_NAME_GLACIOVOLCANIC_20"
TEMPLATE_LIST_PLANET_NAME_HABITAT_01:0 "TEMPLATE_LIST_PLANET_NAME_HABITAT_01"
TEMPLATE_LIST_PLANET_NAME_HABITAT_02:0 "TEMPLATE_LIST_PLANET_NAME_HABITAT_02"
TEMPLATE_LIST_PLANET_NAME_HABITAT_03:0 "TEMPLATE_LIST_PLANET_NAME_HABITAT_03"
TEMPLATE_LIST_PLANET_NAME_HABITAT_04:0 "TEMPLATE_LIST_PLANET_NAME_HABITAT_04"
TEMPLATE_LIST_PLANET_NAME_HABITAT_05:0 "TEMPLATE_LIST_PLANET_NAME_HABITAT_05"
TEMPLATE_LIST_PLANET_NAME_HABITAT_06:0 "TEMPLATE_LIST_PLANET_NAME_HABITAT_06"
TEMPLATE_LIST_PLANET_NAME_HABITAT_07:0 "TEMPLATE_LIST_PLANET_NAME_HABITAT_07"
TEMPLATE_LIST_PLANET_NAME_HABITAT_08:0 "TEMPLATE_LIST_PLANET_NAME_HABITAT_08"
TEMPLATE_LIST_PLANET_NAME_HABITAT_09:0 "TEMPLATE_LIST_PLANET_NAME_HABITAT_09"
TEMPLATE_LIST_PLANET_NAME_HABITAT_10:0 "TEMPLATE_LIST_PLANET_NAME_HABITAT_10"
TEMPLATE_LIST_PLANET_NAME_HABITAT_11:0 "TEMPLATE_LIST_PLANET_NAME_HABITAT_11"
TEMPLATE_LIST_PLANET_NAME_HABITAT_12:0 "TEMPLATE_LIST_PLANET_NAME_HABITAT_12"
TEMPLATE_LIST_PLANET_NAME_HABITAT_13:0 "TEMPLATE_LIST_PLANET_NAME_HABITAT_13"
TEMPLATE_LIST_PLANET_NAME_HABITAT_14:0 "TEMPLATE_LIST_PLANET_NAME_HABITAT_14"
TEMPLATE_LIST_PLANET_NAME_HABITAT_15:0 "TEMPLATE_LIST_PLANET_NAME_HABITAT_15"
TEMPLATE_LIST_PLANET_NAME_HABITAT_16:0 "TEMPLATE_LIST_PLANET_NAME_HABITAT_16"
TEMPLATE_LIST_PLANET_NAME_HABITAT_17:0 "TEMPLATE_LIST_PLANET_NAME_HABITAT_17"
TEMPLATE_LIST_PLANET_NAME_HABITAT_18:0 "TEMPLATE_LIST_PLANET_NAME_HABITAT_18"
TEMPLATE_LIST_PLANET_NAME_HABITAT_19:0 "TEMPLATE_LIST_PLANET_NAME_HABITAT_19"
TEMPLATE_LIST_PLANET_NAME_HABITAT_20:0 "TEMPLATE_LIST_PLANET_NAME_HABITAT_20"
TEMPLATE_LIST_PLANET_NAME_HIGHLAND_01:0 "TEMPLATE_LIST_PLANET_NAME_HIGHLAND_01"
TEMPLATE_LIST_PLANET_NAME_HIGHLAND_02:0 "TEMPLATE_LIST_PLANET_NAME_HIGHLAND_02"
TEMPLATE_LIST_PLANET_NAME_HIGHLAND_03:0 "TEMPLATE_LIST_PLANET_NAME_HIGHLAND_03"
TEMPLATE_LIST_PLANET_NAME_HIGHLAND_04:0 "TEMPLATE_LIST_PLANET_NAME_HIGHLAND_04"
TEMPLATE_LIST_PLANET_NAME_HIGHLAND_05:0 "TEMPLATE_LIST_PLANET_NAME_HIGHLAND_05"
TEMPLATE_LIST_PLANET_NAME_HIGHLAND_06:0 "TEMPLATE_LIST_PLANET_NAME_HIGHLAND_06"
TEMPLATE_LIST_PLANET_NAME_HIGHLAND_07:0 "TEMPLATE_LIST_PLANET_NAME_HIGHLAND_07"
TEMPLATE_LIST_PLANET_NAME_HIGHLAND_08:0 "TEMPLATE_LIST_PLANET_NAME_HIGHLAND_08"
TEMPLATE_LIST_PLANET_NAME_HIGHLAND_09:0 "TEMPLATE_LIST_PLANET_NAME_HIGHLAND_09"
TEMPLATE_LIST_PLANET_NAME_HIGHLAND_10:0 "TEMPLATE_LIST_PLANET_NAME_HIGHLAND_10"
TEMPLATE_LIST_PLANET_NAME_HIGHLAND_11:0 "TEMPLATE_LIST_PLANET_NAME_HIGHLAND_11"
TEMPLATE_LIST_PLANET_NAME_HIGHLAND_12:0 "TEMPLATE_LIST_PLANET_NAME_HIGHLAND_12"
TEMPLATE_LIST_PLANET_NAME_HIGHLAND_13:0 "TEMPLATE_LIST_PLANET_NAME_HIGHLAND_13"
TEMPLATE_LIST_PLANET_NAME_HIGHLAND_14:0 "TEMPLATE_LIST_PLANET_NAME_HIGHLAND_14"
TEMPLATE_LIST_PLANET_NAME_HIGHLAND_15:0 "TEMPLATE_LIST_PLANET_NAME_HIGHLAND_15"
TEMPLATE_LIST_PLANET_NAME_HIGHLAND_16:0 "TEMPLATE_LIST_PLANET_NAME_HIGHLAND_16"
TEMPLATE_LIST_PLANET_NAME_HIGHLAND_17:0 "TEMPLATE_LIST_PLANET_NAME_HIGHLAND_17"
TEMPLATE_LIST_PLANET_NAME_HIGHLAND_18:0 "TEMPLATE_LIST_PLANET_NAME_HIGHLAND_18"
TEMPLATE_LIST_PLANET_NAME_HIGHLAND_19:0 "TEMPLATE_LIST_PLANET_NAME_HIGHLAND_19"
TEMPLATE_LIST_PLANET_NAME_HIGHLAND_20:0 "TEMPLATE_LIST_PLANET_NAME_HIGHLAND_20"
TEMPLATE_LIST_PLANET_NAME_HIVE_01:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_01"
TEMPLATE_LIST_PLANET_NAME_HIVE_02:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_02"
TEMPLATE_LIST_PLANET_NAME_HIVE_03:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_03"
TEMPLATE_LIST_PLANET_NAME_HIVE_04:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_04"
TEMPLATE_LIST_PLANET_NAME_HIVE_05:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_05"
TEMPLATE_LIST_PLANET_NAME_HIVE_06:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_06"
TEMPLATE_LIST_PLANET_NAME_HIVE_07:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_07"
TEMPLATE_LIST_PLANET_NAME_HIVE_08:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_08"
TEMPLATE_LIST_PLANET_NAME_HIVE_09:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_09"
TEMPLATE_LIST_PLANET_NAME_HIVE_10:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_10"
TEMPLATE_LIST_PLANET_NAME_HIVE_11:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_11"
TEMPLATE_LIST_PLANET_NAME_HIVE_12:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_12"
TEMPLATE_LIST_PLANET_NAME_HIVE_13:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_13"
TEMPLATE_LIST_PLANET_NAME_HIVE_14:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_14"
TEMPLATE_LIST_PLANET_NAME_HIVE_15:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_15"
TEMPLATE_LIST_PLANET_NAME_HIVE_16:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_16"
TEMPLATE_LIST_PLANET_NAME_HIVE_17:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_17"
TEMPLATE_LIST_PLANET_NAME_HIVE_18:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_18"
TEMPLATE_LIST_PLANET_NAME_HIVE_19:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_19"
TEMPLATE_LIST_PLANET_NAME_HIVE_20:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_20"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_01:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_01"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_02:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_02"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_03:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_03"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_04:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_04"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_05:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_05"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_06:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_06"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_07:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_07"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_08:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_08"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_09:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_09"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_10:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_10"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_11:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_11"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_12:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_12"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_13:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_13"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_14:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_14"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_15:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_15"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_16:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_16"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_17:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_17"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_18:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_18"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_19:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_19"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_20:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_20"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_01:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_01"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_02:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_02"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_03:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_03"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_04:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_04"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_05:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_05"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_06:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_06"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_07:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_07"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_08:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_08"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_09:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_09"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_10:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_10"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_11:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_11"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_12:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_12"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_13:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_13"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_14:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_14"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_15:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_15"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_16:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_16"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_17:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_17"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_18:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_18"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_19:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_19"
TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_20:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_CAVE_ARC_20"
TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_01:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_01"
TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_02:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_02"
TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_03:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_03"
TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_04:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_04"
TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_05:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_05"
TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_06:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_06"
TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_07:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_07"
TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_08:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_08"
TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_09:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_09"
TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_10:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_10"
TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_11:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_11"
TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_12:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_12"
TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_13:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_13"
TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_14:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_14"
TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_15:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_15"
TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_16:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_16"
TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_17:0 "TEMPLATE_LIST_PLANET_NAME_HIVE_SUPERHABITABLE_17"
