l_english:

CUSTODII:0 "CUSTODII"
CUSTODII_PLANET_NAME_HIVE_CAVE_02:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_02"
CUSTODII_PLANET_NAME_HIVE_CAVE_03:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_03"
CUSTODII_PLANET_NAME_HIVE_CAVE_04:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_04"
CUSTODII_PLANET_NAME_HIVE_CAVE_05:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_05"
CUSTODII_PLANET_NAME_HIVE_CAVE_06:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_06"
CUSTODII_PLANET_NAME_HIVE_CAVE_07:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_07"
CUSTODII_PLANET_NAME_HIVE_CAVE_08:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_08"
CUSTODII_PLANET_NAME_HIVE_CAVE_09:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_09"
CUSTODII_PLANET_NAME_HIVE_CAVE_10:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_10"
CUSTODII_PLANET_NAME_HIVE_CAVE_11:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_11"
CUSTODII_PLANET_NAME_HIVE_CAVE_12:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_12"
CUSTODII_PLANET_NAME_HIVE_CAVE_13:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_13"
CUSTODII_PLANET_NAME_HIVE_CAVE_14:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_14"
CUSTODII_PLANET_NAME_HIVE_CAVE_15:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_15"
CUSTODII_PLANET_NAME_HIVE_CAVE_16:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_16"
CUSTODII_PLANET_NAME_HIVE_CAVE_17:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_17"
CUSTODII_PLANET_NAME_HIVE_CAVE_18:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_18"
CUSTODII_PLANET_NAME_HIVE_CAVE_19:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_19"
CUSTODII_PLANET_NAME_HIVE_CAVE_20:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_20"
CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_01:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_01"
CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_02:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_02"
CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_03:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_03"
CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_04:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_04"
CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_05:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_05"
CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_06:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_06"
CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_07:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_07"
CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_08:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_08"
CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_09:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_09"
CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_10:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_10"
CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_11:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_11"
CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_12:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_12"
CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_13:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_13"
CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_14:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_14"
CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_15:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_15"
CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_16:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_16"
CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_17:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_17"
CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_18:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_18"
CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_19:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_19"
CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_20:0 "CUSTODII_PLANET_NAME_HIVE_CAVE_ARC_20"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_01:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_01"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_02:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_02"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_03:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_03"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_04:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_04"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_05:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_05"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_06:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_06"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_07:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_07"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_08:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_08"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_09:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_09"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_10:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_10"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_11:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_11"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_12:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_12"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_13:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_13"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_14:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_14"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_15:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_15"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_16:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_16"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_17:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_17"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_18:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_18"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_19:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_19"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_20:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_20"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_01:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_01"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_02:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_02"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_03:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_03"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_04:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_04"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_05:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_05"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_06:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_06"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_07:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_07"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_08:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_08"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_09:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_09"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_10:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_10"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_11:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_11"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_12:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_12"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_13:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_13"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_14:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_14"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_15:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_15"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_16:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_16"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_17:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_17"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_18:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_18"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_19:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_19"
CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_20:0 "CUSTODII_PLANET_NAME_HIVE_SUPERHABITABLE_ARC_20"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_01:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_01"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_02:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_02"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_03:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_03"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_04:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_04"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_05:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_05"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_06:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_06"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_07:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_07"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_08:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_08"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_09:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_09"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_10:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_10"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_11:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_11"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_12:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_12"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_13:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_13"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_14:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_14"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_15:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_15"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_16:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_16"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_17:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_17"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_18:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_18"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_19:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_19"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_20:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_20"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_01:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_01"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_02:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_02"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_03:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_03"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_04:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_04"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_05:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_05"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_06:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_06"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_07:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_07"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_08:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_08"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_09:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_09"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_10:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_10"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_11:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_11"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_12:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_12"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_13:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_13"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_14:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_14"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_15:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_15"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_16:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_16"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_17:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_17"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_18:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_18"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_19:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_19"
CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_20:0 "CUSTODII_PLANET_NAME_HIVE_TIDALLY_LOCKED_ARC_20"
CUSTODII_PLANET_NAME_HOTHOUSE_01:0 "CUSTODII_PLANET_NAME_HOTHOUSE_01"
CUSTODII_PLANET_NAME_HOTHOUSE_02:0 "CUSTODII_PLANET_NAME_HOTHOUSE_02"
CUSTODII_PLANET_NAME_HOTHOUSE_03:0 "CUSTODII_PLANET_NAME_HOTHOUSE_03"
CUSTODII_PLANET_NAME_HOTHOUSE_04:0 "CUSTODII_PLANET_NAME_HOTHOUSE_04"
CUSTODII_PLANET_NAME_HOTHOUSE_05:0 "CUSTODII_PLANET_NAME_HOTHOUSE_05"
CUSTODII_PLANET_NAME_HOTHOUSE_06:0 "CUSTODII_PLANET_NAME_HOTHOUSE_06"
CUSTODII_PLANET_NAME_HOTHOUSE_07:0 "CUSTODII_PLANET_NAME_HOTHOUSE_07"
CUSTODII_PLANET_NAME_HOTHOUSE_08:0 "CUSTODII_PLANET_NAME_HOTHOUSE_08"
CUSTODII_PLANET_NAME_HOTHOUSE_09:0 "CUSTODII_PLANET_NAME_HOTHOUSE_09"
CUSTODII_PLANET_NAME_HOTHOUSE_10:0 "CUSTODII_PLANET_NAME_HOTHOUSE_10"
CUSTODII_PLANET_NAME_HOTHOUSE_11:0 "CUSTODII_PLANET_NAME_HOTHOUSE_11"
CUSTODII_PLANET_NAME_HOTHOUSE_12:0 "CUSTODII_PLANET_NAME_HOTHOUSE_12"
CUSTODII_PLANET_NAME_HOTHOUSE_13:0 "CUSTODII_PLANET_NAME_HOTHOUSE_13"
CUSTODII_PLANET_NAME_HOTHOUSE_14:0 "CUSTODII_PLANET_NAME_HOTHOUSE_14"
CUSTODII_PLANET_NAME_HOTHOUSE_15:0 "CUSTODII_PLANET_NAME_HOTHOUSE_15"
CUSTODII_PLANET_NAME_HOTHOUSE_16:0 "CUSTODII_PLANET_NAME_HOTHOUSE_16"
CUSTODII_PLANET_NAME_HOTHOUSE_17:0 "CUSTODII_PLANET_NAME_HOTHOUSE_17"
CUSTODII_PLANET_NAME_HOTHOUSE_18:0 "CUSTODII_PLANET_NAME_HOTHOUSE_18"
CUSTODII_PLANET_NAME_HOTHOUSE_19:0 "CUSTODII_PLANET_NAME_HOTHOUSE_19"
CUSTODII_PLANET_NAME_HOTHOUSE_20:0 "CUSTODII_PLANET_NAME_HOTHOUSE_20"
CUSTODII_PLANET_NAME_HOT_GAS_GIANT_01:0 "CUSTODII_PLANET_NAME_HOT_GAS_GIANT_01"
CUSTODII_PLANET_NAME_HOT_GAS_GIANT_02:0 "CUSTODII_PLANET_NAME_HOT_GAS_GIANT_02"
CUSTODII_PLANET_NAME_HOT_GAS_GIANT_03:0 "CUSTODII_PLANET_NAME_HOT_GAS_GIANT_03"
CUSTODII_PLANET_NAME_HOT_GAS_GIANT_04:0 "CUSTODII_PLANET_NAME_HOT_GAS_GIANT_04"
CUSTODII_PLANET_NAME_HOT_GAS_GIANT_05:0 "CUSTODII_PLANET_NAME_HOT_GAS_GIANT_05"
CUSTODII_PLANET_NAME_HOT_GAS_GIANT_06:0 "CUSTODII_PLANET_NAME_HOT_GAS_GIANT_06"
CUSTODII_PLANET_NAME_HOT_GAS_GIANT_07:0 "CUSTODII_PLANET_NAME_HOT_GAS_GIANT_07"
CUSTODII_PLANET_NAME_HOT_GAS_GIANT_08:0 "CUSTODII_PLANET_NAME_HOT_GAS_GIANT_08"
CUSTODII_PLANET_NAME_HOT_GAS_GIANT_09:0 "CUSTODII_PLANET_NAME_HOT_GAS_GIANT_09"
CUSTODII_PLANET_NAME_HOT_GAS_GIANT_10:0 "CUSTODII_PLANET_NAME_HOT_GAS_GIANT_10"
CUSTODII_PLANET_NAME_HOT_GAS_GIANT_11:0 "CUSTODII_PLANET_NAME_HOT_GAS_GIANT_11"
CUSTODII_PLANET_NAME_HOT_GAS_GIANT_12:0 "CUSTODII_PLANET_NAME_HOT_GAS_GIANT_12"
CUSTODII_PLANET_NAME_HOT_GAS_GIANT_13:0 "CUSTODII_PLANET_NAME_HOT_GAS_GIANT_13"
CUSTODII_PLANET_NAME_HOT_GAS_GIANT_14:0 "CUSTODII_PLANET_NAME_HOT_GAS_GIANT_14"
CUSTODII_PLANET_NAME_HOT_GAS_GIANT_15:0 "CUSTODII_PLANET_NAME_HOT_GAS_GIANT_15"
CUSTODII_PLANET_NAME_HOT_GAS_GIANT_16:0 "CUSTODII_PLANET_NAME_HOT_GAS_GIANT_16"
CUSTODII_PLANET_NAME_HOT_GAS_GIANT_17:0 "CUSTODII_PLANET_NAME_HOT_GAS_GIANT_17"
CUSTODII_PLANET_NAME_HOT_GAS_GIANT_18:0 "CUSTODII_PLANET_NAME_HOT_GAS_GIANT_18"
CUSTODII_PLANET_NAME_HOT_GAS_GIANT_19:0 "CUSTODII_PLANET_NAME_HOT_GAS_GIANT_19"
CUSTODII_PLANET_NAME_HOT_GAS_GIANT_20:0 "CUSTODII_PLANET_NAME_HOT_GAS_GIANT_20"
CUSTODII_PLANET_NAME_HYDROCARBON_01:0 "CUSTODII_PLANET_NAME_HYDROCARBON_01"
CUSTODII_PLANET_NAME_HYDROCARBON_02:0 "CUSTODII_PLANET_NAME_HYDROCARBON_02"
CUSTODII_PLANET_NAME_HYDROCARBON_03:0 "CUSTODII_PLANET_NAME_HYDROCARBON_03"
CUSTODII_PLANET_NAME_HYDROCARBON_04:0 "CUSTODII_PLANET_NAME_HYDROCARBON_04"
CUSTODII_PLANET_NAME_HYDROCARBON_05:0 "CUSTODII_PLANET_NAME_HYDROCARBON_05"
CUSTODII_PLANET_NAME_HYDROCARBON_06:0 "CUSTODII_PLANET_NAME_HYDROCARBON_06"
CUSTODII_PLANET_NAME_HYDROCARBON_07:0 "CUSTODII_PLANET_NAME_HYDROCARBON_07"
CUSTODII_PLANET_NAME_HYDROCARBON_08:0 "CUSTODII_PLANET_NAME_HYDROCARBON_08"
CUSTODII_PLANET_NAME_HYDROCARBON_09:0 "CUSTODII_PLANET_NAME_HYDROCARBON_09"
CUSTODII_PLANET_NAME_HYDROCARBON_10:0 "CUSTODII_PLANET_NAME_HYDROCARBON_10"
CUSTODII_PLANET_NAME_HYDROCARBON_11:0 "CUSTODII_PLANET_NAME_HYDROCARBON_11"
CUSTODII_PLANET_NAME_HYDROCARBON_12:0 "CUSTODII_PLANET_NAME_HYDROCARBON_12"
CUSTODII_PLANET_NAME_HYDROCARBON_13:0 "CUSTODII_PLANET_NAME_HYDROCARBON_13"
CUSTODII_PLANET_NAME_HYDROCARBON_14:0 "CUSTODII_PLANET_NAME_HYDROCARBON_14"
CUSTODII_PLANET_NAME_HYDROCARBON_15:0 "CUSTODII_PLANET_NAME_HYDROCARBON_15"
CUSTODII_PLANET_NAME_HYDROCARBON_16:0 "CUSTODII_PLANET_NAME_HYDROCARBON_16"
CUSTODII_PLANET_NAME_HYDROCARBON_17:0 "CUSTODII_PLANET_NAME_HYDROCARBON_17"
CUSTODII_PLANET_NAME_HYDROCARBON_18:0 "CUSTODII_PLANET_NAME_HYDROCARBON_18"
CUSTODII_PLANET_NAME_HYDROCARBON_19:0 "CUSTODII_PLANET_NAME_HYDROCARBON_19"
CUSTODII_PLANET_NAME_HYDROCARBON_20:0 "CUSTODII_PLANET_NAME_HYDROCARBON_20"
CUSTODII_PLANET_NAME_ICEBERG_01:0 "CUSTODII_PLANET_NAME_ICEBERG_01"
CUSTODII_PLANET_NAME_ICEBERG_02:0 "CUSTODII_PLANET_NAME_ICEBERG_02"
CUSTODII_PLANET_NAME_ICEBERG_03:0 "CUSTODII_PLANET_NAME_ICEBERG_03"
CUSTODII_PLANET_NAME_ICEBERG_04:0 "CUSTODII_PLANET_NAME_ICEBERG_04"
CUSTODII_PLANET_NAME_ICEBERG_05:0 "CUSTODII_PLANET_NAME_ICEBERG_05"
CUSTODII_PLANET_NAME_ICEBERG_06:0 "CUSTODII_PLANET_NAME_ICEBERG_06"
CUSTODII_PLANET_NAME_ICEBERG_07:0 "CUSTODII_PLANET_NAME_ICEBERG_07"
CUSTODII_PLANET_NAME_ICEBERG_08:0 "CUSTODII_PLANET_NAME_ICEBERG_08"
CUSTODII_PLANET_NAME_ICEBERG_09:0 "CUSTODII_PLANET_NAME_ICEBERG_09"
CUSTODII_PLANET_NAME_ICEBERG_10:0 "CUSTODII_PLANET_NAME_ICEBERG_10"
CUSTODII_PLANET_NAME_ICEBERG_11:0 "CUSTODII_PLANET_NAME_ICEBERG_11"
CUSTODII_PLANET_NAME_ICEBERG_12:0 "CUSTODII_PLANET_NAME_ICEBERG_12"
CUSTODII_PLANET_NAME_ICEBERG_13:0 "CUSTODII_PLANET_NAME_ICEBERG_13"
CUSTODII_PLANET_NAME_ICEBERG_14:0 "CUSTODII_PLANET_NAME_ICEBERG_14"
CUSTODII_PLANET_NAME_ICEBERG_15:0 "CUSTODII_PLANET_NAME_ICEBERG_15"
CUSTODII_PLANET_NAME_ICEBERG_16:0 "CUSTODII_PLANET_NAME_ICEBERG_16"
CUSTODII_PLANET_NAME_ICEBERG_17:0 "CUSTODII_PLANET_NAME_ICEBERG_17"
CUSTODII_PLANET_NAME_ICEBERG_18:0 "CUSTODII_PLANET_NAME_ICEBERG_18"
CUSTODII_PLANET_NAME_ICEBERG_19:0 "CUSTODII_PLANET_NAME_ICEBERG_19"
CUSTODII_PLANET_NAME_ICEBERG_20:0 "CUSTODII_PLANET_NAME_ICEBERG_20"
CUSTODII_PLANET_NAME_ICE_DUNES_01:0 "CUSTODII_PLANET_NAME_ICE_DUNES_01"
CUSTODII_PLANET_NAME_ICE_DUNES_02:0 "CUSTODII_PLANET_NAME_ICE_DUNES_02"
CUSTODII_PLANET_NAME_ICE_DUNES_03:0 "CUSTODII_PLANET_NAME_ICE_DUNES_03"
CUSTODII_PLANET_NAME_ICE_DUNES_04:0 "CUSTODII_PLANET_NAME_ICE_DUNES_04"
CUSTODII_PLANET_NAME_ICE_DUNES_05:0 "CUSTODII_PLANET_NAME_ICE_DUNES_05"
CUSTODII_PLANET_NAME_ICE_DUNES_06:0 "CUSTODII_PLANET_NAME_ICE_DUNES_06"
CUSTODII_PLANET_NAME_ICE_DUNES_07:0 "CUSTODII_PLANET_NAME_ICE_DUNES_07"
CUSTODII_PLANET_NAME_ICE_DUNES_08:0 "CUSTODII_PLANET_NAME_ICE_DUNES_08"
